destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,Y
No Urgent Place,Alone,Sunny,80,1,4,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,0,0.0,1
Home,Alone,Sunny,30,3,3,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,0,0.0,1
Home,Alone,Sunny,80,3,1,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,,1
Home,Alone,Snowy,30,1,4,2h,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,,0
Home,Alone,Sunny,80,1,3,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,0.0,0
Work,Alone,Sunny,30,4,0,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,0.0,0
Work,Alone,Rainy,55,4,1,2h,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,0,0.0,1
Work,Alone,Sunny,80,4,4,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,0,0.0,0
Work,Alone,Rainy,55,4,0,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,,0
Work,Alone,Snowy,30,4,1,1d,Male,2,Single,0,1,7,4,Mazda5,never,never,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,2,2h,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,1
No Urgent Place,Alone,Snowy,30,2,0,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,0
No Urgent Place,Partner,Sunny,80,2,3,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,0
No Urgent Place,Partner,Sunny,55,2,0,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,0
No Urgent Place,Alone,Sunny,80,1,4,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,0
Home,Alone,Sunny,80,3,1,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,,0
Home,Alone,Snowy,30,1,4,2h,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,,0
Home,Partner,Sunny,55,1,0,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,,0
Home,Partner,Sunny,30,1,4,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,1,3,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,0
Home,Partner,Rainy,55,3,2,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,1
Work,Alone,Sunny,30,4,0,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,30,4,1,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,1
Work,Alone,Rainy,55,4,1,2h,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,0,0.0,1
Work,Alone,Rainy,55,4,0,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,,0
Work,Alone,Snowy,30,4,1,1d,Female,0,Married partner,0,3,16,1,Mazda5,never,never,4~8,1~3,less1,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,2,2h,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,3,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,0,4,2h,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Friend(s),Rainy,55,1,3,2h,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,0
No Urgent Place,Alone,Sunny,30,0,1,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Alone,Snowy,30,2,0,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,0
No Urgent Place,Alone,Sunny,80,1,4,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,1
Home,Alone,Sunny,30,3,3,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,0
Home,Alone,Sunny,80,3,1,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,,0
Home,Alone,Snowy,30,1,4,2h,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,,0
Home,Alone,Sunny,80,1,3,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,0
Work,Alone,Sunny,30,4,0,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,0
Work,Alone,Rainy,55,4,1,2h,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
Work,Alone,Sunny,80,4,2,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,1
Work,Alone,Sunny,80,4,4,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,0,0.0,1
Work,Alone,Rainy,55,4,0,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,,0
Work,Alone,Snowy,30,4,1,1d,Female,3,Divorced,1,1,21,1,Mazda5,never,less1,1~3,less1,never,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,2,2h,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,2,3,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,55,0,4,2h,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Rainy,55,1,3,2h,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,0
No Urgent Place,Alone,Sunny,30,0,1,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,0
No Urgent Place,Alone,Snowy,30,2,0,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,1
No Urgent Place,Alone,Sunny,80,1,4,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,1
Home,Alone,Sunny,30,3,3,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,1,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,,1
Home,Alone,Snowy,30,1,4,2h,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,,0
Home,Alone,Sunny,80,1,3,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,1
Work,Alone,Sunny,30,4,0,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,1
Work,Alone,Rainy,55,4,1,2h,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,0
Work,Alone,Sunny,80,4,4,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,0,0.0,1
Work,Alone,Rainy,55,4,0,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,,1
Work,Alone,Snowy,30,4,1,1d,Male,1,Single,0,1,4,2,Mazda5,4~8,4~8,1~3,4~8,1~3,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,2,2h,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,1
No Urgent Place,Alone,Snowy,30,2,0,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,0
No Urgent Place,Partner,Sunny,80,2,3,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
No Urgent Place,Partner,Sunny,55,2,0,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,0
No Urgent Place,Alone,Sunny,80,1,4,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,1,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,,0
Home,Alone,Snowy,30,1,4,2h,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,,0
Home,Partner,Sunny,55,1,0,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,,0
Home,Partner,Sunny,30,1,4,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
Home,Alone,Sunny,80,1,3,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
Home,Partner,Rainy,55,3,2,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
Work,Alone,Sunny,30,4,0,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
Work,Alone,Sunny,30,4,1,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
Work,Alone,Rainy,55,4,1,2h,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,0,0.0,1
Work,Alone,Rainy,55,4,0,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,,0
Work,Alone,Snowy,30,4,1,1d,Male,1,Married partner,0,2,4,0,Mazda5,less1,gt8,4~8,gt8,1~3,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,2,2h,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,2,3,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,55,0,4,2h,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Rainy,55,1,3,2h,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
No Urgent Place,Alone,Sunny,30,0,1,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
No Urgent Place,Alone,Snowy,30,2,0,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,0
No Urgent Place,Alone,Sunny,80,1,4,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,1
Home,Alone,Sunny,30,3,3,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,3,1,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,,0
Home,Alone,Snowy,30,1,4,2h,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,,0
Home,Alone,Sunny,80,1,3,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
Work,Alone,Sunny,30,4,0,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,1
Work,Alone,Rainy,55,4,1,2h,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,1
Work,Alone,Sunny,80,4,4,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,0,0.0,0
Work,Alone,Rainy,55,4,0,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,,0
Work,Alone,Snowy,30,4,1,1d,Female,6,Single,1,5,24,8,Mazda5,never,1~3,less1,1~3,less1,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,2,2h,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,2,3,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,0,4,2h,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Rainy,55,1,3,2h,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
No Urgent Place,Alone,Sunny,30,0,1,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,1
No Urgent Place,Alone,Snowy,30,2,0,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,0
No Urgent Place,Alone,Sunny,80,1,4,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,1
Home,Alone,Sunny,30,3,3,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,0
Home,Alone,Sunny,80,3,1,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,,0
Home,Alone,Snowy,30,1,4,2h,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,,0
Home,Alone,Sunny,80,1,3,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
Work,Alone,Sunny,30,4,0,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
Work,Alone,Rainy,55,4,1,2h,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,0
Work,Alone,Sunny,80,4,4,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,0,0.0,1
Work,Alone,Rainy,55,4,0,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,,0
Work,Alone,Snowy,30,4,1,1d,Female,2,Single,0,0,1,6,Mazda5,never,less1,4~8,1~3,1~3,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,2,2h,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Alone,Snowy,30,2,0,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Alone,Sunny,80,1,4,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Kid(s),Sunny,80,0,2,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Kid(s),Sunny,80,2,2,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Kid(s),Sunny,80,1,3,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Home,Kid(s),Sunny,80,3,3,2h,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Home,Kid(s),Sunny,80,1,1,2h,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Home,Kid(s),Sunny,30,3,0,2h,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Home,Alone,Sunny,80,3,1,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,0
Home,Alone,Rainy,55,3,0,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,,1
Home,Alone,Snowy,30,1,4,2h,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,,1
Home,Alone,Sunny,80,1,3,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Work,Alone,Sunny,30,4,0,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Work,Alone,Rainy,55,4,1,2h,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
Work,Alone,Sunny,80,4,2,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,0,0.0,1
Work,Alone,Rainy,55,4,0,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,,1
Work,Alone,Snowy,30,4,1,1d,Female,3,Married partner,1,2,10,7,Mazda5,1~3,4~8,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,2,2h,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,0
No Urgent Place,Alone,Snowy,30,2,0,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,0
No Urgent Place,Partner,Sunny,80,2,3,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,1
No Urgent Place,Partner,Sunny,55,2,0,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,0
No Urgent Place,Alone,Sunny,80,1,4,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,1
Home,Alone,Sunny,80,3,1,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,1
Home,Alone,Sunny,80,3,4,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,1
Home,Alone,Rainy,55,3,0,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,,0
Home,Alone,Snowy,30,1,4,2h,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,,0
Home,Partner,Sunny,55,1,0,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,,0
Home,Partner,Sunny,30,1,4,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,0
Home,Alone,Sunny,80,1,3,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,1
Home,Partner,Rainy,55,3,2,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,0
Work,Alone,Sunny,30,4,0,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,0
Work,Alone,Sunny,30,4,1,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,1
Work,Alone,Rainy,55,4,1,2h,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,0
Work,Alone,Sunny,80,4,2,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,0,0.0,0
Work,Alone,Rainy,55,4,0,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,,0
Work,Alone,Snowy,30,4,1,1d,Female,1,Married partner,0,5,16,6,Mazda5,never,never,1~3,4~8,less1,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,2,2h,Male,2,Married partner,0,1,0,6,Mazda5,less1,never,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,1,2,1d,Male,2,Married partner,0,1,0,6,Mazda5,less1,never,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,30,1,1,1d,Male,2,Married partner,0,1,0,6,Mazda5,less1,never,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Alone,Rainy,55,0,2,1d,Male,2,Married partner,0,1,0,6,Mazda5,less1,never,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Alone,Snowy,30,2,0,1d,Male,2,Married partner,0,1,0,6,Mazda5,less1,never,1~3,1~3,1~3,0,0.0,1
No Urgent Place,Partner,Sunny,80,2,3,1d,Male,2,Married partner,0,1,0,6,Mazda5,less1,never,1~3,1~3,1~3,0,0.0,1
